"count"
"genes_before_filtering" 37942
"genes_after_filtering" 13494
"genes_dropped" 24448
"DEGs_all-genes" 4076
"DEGs_all-genes-normal" 5646
"DEGs_all-genes-apeglm" 5646
"DEGs_all-genes-ashr" 5646
"DEG_unshrunken-p0.05_lfc1.5" 66
"DEG_normal-lfc1.5" 31
"DEG_apeglm-s0.005_lfc1.5" 31
"DEG_ashr-p0.05_lfc1.5" 31
